id,name,surname,adress,birthDate,phoneNumber,sex
1076,Pavlo,Usenko,Strii,2012-02-15 00:00:00,380225671435,m
1077,Larysa,Balanenko,Strii,2009-02-15 00:00:00,380642797621,f
1078,Pavlo,Sydorenko,Lviv,2007-09-18 00:00:00,380550724924,m
1079,Halyna,Antonenko,Pynyani,2010-01-28 00:00:00,380909779016,f
1080,Roman,Melko,Strii,2007-04-02 00:00:00,380220011276,m
1081,Daryna,Fedorenko,Sambir,2016-01-07 00:00:00,380515723259,f
1082,Ivan,Antonenko,Kyiv,2007-09-17 00:00:00,380051674104,m
1083,Kateryna,Danylenko,Odesa,2009-09-01 00:00:00,380744482163,f
1084,Andrii,Kovalenko,Kyiv,2008-10-15 00:00:00,380529472772,m
1085,Svitlana,Tkachenko,Odesa,2015-06-28 00:00:00,380079522634,f
1086,Vitalii,Pavlenko,Strii,2010-02-06 00:00:00,380041266397,m
1087,Mariia,Danylenko,Lviv,2007-10-18 00:00:00,380101952630,f
1088,Vitalii,Bilenko,Frankivsk,2015-05-02 00:00:00,380671043486,m
1089,Svitlana,Romanchuko,Strii,2014-11-06 00:00:00,380157051415,f
1090,Fedir,Oleksiyenko,Odesa,2008-02-09 00:00:00,380489773037,m
1091,Svitlana,Danylenko,Strii,2010-11-04 00:00:00,380332296705,f
1092,Ivan,Tkachenko,Strii,2011-04-20 00:00:00,380440938698,m
1093,Nataliia,Kovalenko,Frankivsk,2012-06-21 00:00:00,380965224038,f
1094,Oleh,Bilenko,Lviv,2008-05-10 00:00:00,380166678900,m
1095,Halyna,Pavlenko,Rivne,2007-01-06 00:00:00,380200056927,f
1096,Ivan,Vasylchenko,Pynyani,2011-11-13 00:00:00,380248376592,m
1097,Mariia,Yevdokymenko,Frankivsk,2012-12-21 00:00:00,380110284788,f
1098,Yevhen,Pavlenko,Strii,2014-06-23 00:00:00,380787146482,m
1099,Halyna,Nesterenko,Sambir,2009-05-18 00:00:00,380180115947,f
1100,Roman,Oleksiyenko,Pynyani,2010-05-08 00:00:00,380393162471,m
1101,Svitlana,Kovalko,Sambir,2009-07-15 00:00:00,380747120085,f
1102,Vitalii,Ivanchenko,Lviv,2010-07-10 00:00:00,380935079147,m
1103,Kateryna,Balanenko,Rivne,2007-06-15 00:00:00,380586811336,f
1104,Andrii,Lysenko,Lviv,2013-10-09 00:00:00,380514043607,m
1105,Nataliia,Antonenko,Rivne,2007-12-15 00:00:00,380799454536,f
1106,Yevhen,Balanenko,Lviv,2008-09-09 00:00:00,380700684739,m
1107,Nataliia,Balanenko,Pynyani,2015-09-08 00:00:00,380799406420,f
1108,Vitalii,Lysenko,Sambir,2011-01-27 00:00:00,380068625804,m
1109,Nataliia,Kovalenko,Lviv,2014-08-03 00:00:00,380214039236,f
1110,Roman,Romanchuko,Frankivsk,2008-05-27 00:00:00,380193603549,m
1111,Mariia,Tkachenko,Lviv,2011-11-15 00:00:00,380708477117,f
1112,Ivan,Hrytsenko,Frankivsk,2012-10-15 00:00:00,380861784770,m
1113,Mariia,Tkachenko,Sambir,2016-09-05 00:00:00,380780842293,f
1114,Bohdan,Fedorenko,Frankivsk,2014-10-14 00:00:00,380296124300,m
1115,Nataliia,Tkachenko,Kyiv,2016-05-20 00:00:00,380590583498,f
1116,Ivan,Vasylchenko,Strii,2016-01-07 00:00:00,380656050614,m
1117,Mariia,Pavlenko,Strii,2015-02-16 00:00:00,380374264236,f
1118,Ivan,Kovalenko,Rivne,2007-04-07 00:00:00,380227959511,m
1119,Veronika,Bilenko,Odesa,2013-08-16 00:00:00,380943649113,f
1120,Roman,Lysenko,Frankivsk,2012-11-19 00:00:00,380874446312,m
1121,Kateryna,Ivanchenko,Pynyani,2009-11-21 00:00:00,380107121641,f
1122,Andrii,Yevdokymenko,Sambir,2009-11-14 00:00:00,380136201395,m
1123,Nataliia,Balanenko,Kyiv,2008-01-01 00:00:00,380304217577,f
1124,Andrii,Nesterenko,Frankivsk,2012-06-14 00:00:00,380645357957,m
1125,Nataliia,Balanenko,Strii,2008-05-29 00:00:00,380347548663,f
1126,Pavlo,Oleksiyenko,Pynyani,2007-04-28 00:00:00,380573288058,m
1127,Larysa,Romanchuko,Kyiv,2008-07-26 00:00:00,380779157449,f
1128,Fedir,Pavlenko,Lviv,2014-05-19 00:00:00,380359594915,m
1129,Zhanna,Kovalenko,Pynyani,2007-04-15 00:00:00,380964229589,f
1130,Vitalii,Melko,Sambir,2009-08-03 00:00:00,380980741459,m
1131,Larysa,Kovalko,Sambir,2009-01-05 00:00:00,380081801409,f
1132,Roman,Melko,Strii,2010-06-03 00:00:00,380521112079,m
1133,Zhanna,Yevdokymenko,Kyiv,2013-07-09 00:00:00,380623330148,f
1134,Fedir,Balanenko,Strii,2007-10-20 00:00:00,380167391724,m
1135,Zhanna,Kovalko,Pynyani,2008-11-01 00:00:00,380451140999,f
1136,Pavlo,Antonenko,Frankivsk,2014-03-02 00:00:00,380619762541,m
1137,Veronika,Kovalko,Frankivsk,2011-09-14 00:00:00,380491506011,f
1138,Pavlo,Bilenko,Pynyani,2009-07-31 00:00:00,380858505923,m
1139,Larysa,Balanenko,Rivne,2007-11-11 00:00:00,380298314558,f
1140,Andrii,Nesterenko,Odesa,2008-01-13 00:00:00,380292712410,m
1141,Kateryna,Ivanchenko,Rivne,2015-07-24 00:00:00,380939989291,f
1142,Andrii,Kovalko,Odesa,2007-10-25 00:00:00,380870459834,m
1143,Veronika,Sydorenko,Rivne,2013-02-26 00:00:00,380151393839,f
1144,Bohdan,Romanchuko,Frankivsk,2008-10-12 00:00:00,380565043416,m
1145,Halyna,Nesterenko,Odesa,2009-05-14 00:00:00,380955387157,f
1146,Bohdan,Usenko,Sambir,2015-04-13 00:00:00,380427406056,m
1147,Kateryna,Vasylchenko,Rivne,2009-09-28 00:00:00,380797328885,f
1148,Fedir,Kovalenko,Frankivsk,2007-10-23 00:00:00,380540587717,m
1149,Svitlana,Pavlenko,Pynyani,2013-05-09 00:00:00,380876491105,f
1150,Fedir,Danylenko,Strii,2015-05-13 00:00:00,380498821696,m
1151,Kateryna,Vasylchenko,Rivne,2014-09-26 00:00:00,380372520895,f
1152,Vitalii,Romanchuko,Lviv,2010-05-20 00:00:00,380118082295,m
1153,Mariia,Bilenko,Sambir,2016-08-16 00:00:00,380340812082,f
1154,Bohdan,Nesterenko,Lviv,2011-02-14 00:00:00,380697810016,m
1155,Daryna,Kovalko,Odesa,2010-02-06 00:00:00,380153557421,f
1156,Yevhen,Kovalko,Frankivsk,2011-09-07 00:00:00,380608098027,m
1157,Mariia,Danylenko,Rivne,2014-09-02 00:00:00,380344835881,f
1158,Vitalii,Pavlenko,Sambir,2013-06-16 00:00:00,380781217862,m
1159,Zhanna,Pavlenko,Rivne,2016-01-18 00:00:00,380864797007,f
1160,Roman,Romanchuko,Pynyani,2012-08-10 00:00:00,380479490306,m
1161,Nataliia,Fedorenko,Frankivsk,2008-01-14 00:00:00,380598285410,f
1162,Oleh,Romanchuko,Pynyani,2014-10-07 00:00:00,380647915369,m
1163,Kateryna,Kovalko,Frankivsk,2007-06-20 00:00:00,380712264375,f
1164,Roman,Yevdokymenko,Strii,2015-03-28 00:00:00,380023548004,m
1165,Nataliia,Hrytsenko,Sambir,2015-04-20 00:00:00,380936131329,f
1166,Pavlo,Antonenko,Frankivsk,2015-04-08 00:00:00,380705532611,m
1167,Veronika,Nesterenko,Lviv,2011-10-06 00:00:00,380336048360,f
1168,Bohdan,Nesterenko,Kyiv,2014-06-15 00:00:00,380775092109,m
1169,Svitlana,Tkachenko,Rivne,2016-01-07 00:00:00,380777073467,f
1170,Bohdan,Usenko,Frankivsk,2009-02-25 00:00:00,380244353181,m
1171,Svitlana,Ivanchenko,Pynyani,2012-01-09 00:00:00,380884009811,f
1172,Ivan,Melko,Pynyani,2010-04-27 00:00:00,380262371028,m
1173,Daryna,Balanenko,Odesa,2016-12-04 00:00:00,380547671030,f
1174,Vitalii,Romanchuko,Frankivsk,2015-01-15 00:00:00,380735402869,m
1175,Zhanna,Sydorenko,Frankivsk,2012-01-13 00:00:00,380322415401,f
1176,Ivan,Nesterenko,Strii,2012-11-09 00:00:00,380913992601,m
1177,Svitlana,Melko,Strii,2016-11-01 00:00:00,380629254371,f
1178,Roman,Pavlenko,Frankivsk,2014-09-13 00:00:00,380076540982,m
1179,Veronika,Pavlenko,Pynyani,2013-08-07 00:00:00,380537096518,f
1180,Fedir,Lysenko,Frankivsk,2010-10-28 00:00:00,380937962434,m
1181,Kateryna,Vasylchenko,Lviv,2007-12-10 00:00:00,380782849157,f
1182,Oleh,Pavlenko,Odesa,2007-09-16 00:00:00,380734507202,m
1183,Daryna,Oleksiyenko,Odesa,2010-05-14 00:00:00,380415052568,f
1184,Fedir,Balanenko,Odesa,2010-10-25 00:00:00,380848552441,m
1185,Halyna,Oleksiyenko,Strii,2015-09-23 00:00:00,380545062296,f
1186,Roman,Usenko,Odesa,2015-09-02 00:00:00,380152086145,m
1187,Zhanna,Oleksiyenko,Frankivsk,2010-04-01 00:00:00,380077075188,f
1188,Roman,Oleksiyenko,Odesa,2015-01-02 00:00:00,380556366090,m
1189,Mariia,Hrytsenko,Rivne,2013-07-27 00:00:00,380711113304,f
1190,Vitalii,Romanchuko,Sambir,2008-11-18 00:00:00,380760406076,m
1191,Veronika,Kovalko,Pynyani,2008-04-30 00:00:00,380242238925,f
1192,Vitalii,Sydorenko,Odesa,2010-09-19 00:00:00,380392187019,m
1193,Veronika,Pavlenko,Sambir,2007-09-09 00:00:00,380272901399,f
1194,Andrii,Bilenko,Kyiv,2012-01-15 00:00:00,380178761337,m
1195,Nataliia,Pavlenko,Odesa,2014-03-11 00:00:00,380446970859,f
1196,Vitalii,Antonenko,Odesa,2007-02-26 00:00:00,380087607984,m
1197,Svitlana,Vasylchenko,Odesa,2011-07-12 00:00:00,380324935240,f
1198,Fedir,Danylenko,Frankivsk,2008-07-22 00:00:00,380246816359,m
1199,Nataliia,Vasylchenko,Sambir,2015-11-16 00:00:00,380059593704,f
1200,Vitalii,Nesterenko,Kyiv,2013-03-03 00:00:00,380958253285,m
1201,Kateryna,Melko,Sambir,2016-05-14 00:00:00,380061404815,f
1202,Ivan,Ivanchenko,Odesa,2010-04-04 00:00:00,380878957493,m
1203,Daryna,Oleksiyenko,Kyiv,2012-01-28 00:00:00,380829586615,f
1204,Bohdan,Sydorenko,Kyiv,2009-06-06 00:00:00,380873367313,m
1205,Veronika,Tkachenko,Frankivsk,2008-03-06 00:00:00,380094686661,f
1206,Andrii,Sydorenko,Kyiv,2010-05-17 00:00:00,380919310917,m
1207,Larysa,Danylenko,Frankivsk,2015-07-03 00:00:00,380611111021,f
1208,Roman,Pavlenko,Frankivsk,2008-10-14 00:00:00,380923443059,m
1209,Veronika,Romanchuko,Rivne,2014-07-07 00:00:00,380533028399,f
1210,Fedir,Tkachenko,Pynyani,2013-03-19 00:00:00,380915385850,m
1211,Svitlana,Danylenko,Kyiv,2013-08-03 00:00:00,380498903415,f
1212,Roman,Fedorenko,Kyiv,2015-03-05 00:00:00,380956567684,m
1213,Mariia,Fedorenko,Strii,2009-12-14 00:00:00,380601587970,f
1214,Pavlo,Ivanchenko,Kyiv,2008-11-15 00:00:00,380207263714,m
1215,Zhanna,Oleksiyenko,Sambir,2013-08-15 00:00:00,380695295207,f
1216,Roman,Danylenko,Rivne,2008-03-20 00:00:00,380933467668,m
1217,Zhanna,Melko,Lviv,2007-02-12 00:00:00,380535134731,f
1218,Oleh,Antonenko,Kyiv,2010-09-08 00:00:00,380514674014,m
1219,Daryna,Romanchuko,Rivne,2012-03-07 00:00:00,380636639192,f
1220,Roman,Ivanchenko,Odesa,2011-01-11 00:00:00,380733884679,m
1221,Svitlana,Ivanchenko,Rivne,2011-01-18 00:00:00,380124495814,f
1222,Bohdan,Hrytsenko,Odesa,2013-06-14 00:00:00,380789502991,m
1223,Larysa,Kovalenko,Sambir,2012-11-06 00:00:00,380627853755,f
1224,Pavlo,Lysenko,Kyiv,2009-10-30 00:00:00,380546966946,m
1225,Veronika,Bilenko,Rivne,2007-06-30 00:00:00,380945090607,f
1226,Roman,Sydorenko,Strii,2013-08-06 00:00:00,380356191228,m
1227,Mariia,Kovalenko,Frankivsk,2013-11-09 00:00:00,380715766107,f
1228,Ivan,Vasylchenko,Pynyani,2009-01-01 00:00:00,380316433677,m
1229,Mariia,Nesterenko,Pynyani,2008-05-20 00:00:00,380633938075,f
1230,Ivan,Hrytsenko,Odesa,2014-10-22 00:00:00,380868679437,m
1231,Larysa,Melko,Rivne,2011-12-09 00:00:00,380258616183,f
1232,Yevhen,Fedorenko,Odesa,2007-06-03 00:00:00,380494982343,m
1233,Veronika,Melko,Odesa,2012-07-30 00:00:00,380322500465,f
1234,Andrii,Usenko,Sambir,2013-11-27 00:00:00,380281011221,m
1235,Mariia,Balanenko,Strii,2014-08-12 00:00:00,380640450894,f
1236,Bohdan,Balanenko,Rivne,2007-11-20 00:00:00,380294711527,m
1237,Mariia,Romanchuko,Pynyani,2014-06-23 00:00:00,380291354432,f
1238,Bohdan,Balanenko,Sambir,2013-07-18 00:00:00,380863075133,m
1239,Nataliia,Danylenko,Pynyani,2011-05-20 00:00:00,380405756966,f
1240,Bohdan,Tkachenko,Lviv,2011-03-27 00:00:00,380127389417,m
1241,Kateryna,Yevdokymenko,Rivne,2016-05-15 00:00:00,380178100530,f
1242,Roman,Yevdokymenko,Sambir,2010-12-03 00:00:00,380176176135,m
1243,Halyna,Romanchuko,Lviv,2013-11-08 00:00:00,380158766433,f
1244,Bohdan,Fedorenko,Pynyani,2015-01-11 00:00:00,380344917809,m
1245,Halyna,Sydorenko,Rivne,2007-06-09 00:00:00,380610836048,f
1246,Oleh,Oleksiyenko,Kyiv,2011-07-16 00:00:00,380652743660,m
1247,Nataliia,Antonenko,Rivne,2014-03-02 00:00:00,380672882103,f
1248,Pavlo,Melko,Kyiv,2015-08-13 00:00:00,380628223656,m
1249,Mariia,Lysenko,Frankivsk,2014-10-07 00:00:00,380063169576,f
1250,Ivan,Tkachenko,Rivne,2009-03-12 00:00:00,380608803066,m
1251,Larysa,Danylenko,Odesa,2015-08-30 00:00:00,380923562333,f
1252,Fedir,Kovalko,Frankivsk,2013-07-04 00:00:00,380607855958,m
1253,Kateryna,Bilenko,Frankivsk,2012-08-10 00:00:00,380457032711,f
1254,Oleh,Tkachenko,Frankivsk,2016-03-27 00:00:00,380406854383,m
1255,Halyna,Oleksiyenko,Sambir,2009-05-29 00:00:00,380692645771,f
1256,Bohdan,Romanchuko,Odesa,2013-06-02 00:00:00,380917434518,m
1257,Mariia,Kovalenko,Kyiv,2008-12-01 00:00:00,380666422006,f
1258,Roman,Lysenko,Odesa,2011-11-08 00:00:00,380759300080,m
1259,Zhanna,Kovalko,Strii,2010-05-13 00:00:00,380557705133,f
1260,Ivan,Balanenko,Strii,2011-12-02 00:00:00,380162244161,m
1261,Zhanna,Yevdokymenko,Lviv,2008-06-21 00:00:00,380491714629,f
1262,Yevhen,Antonenko,Kyiv,2013-09-13 00:00:00,380300424791,m
1263,Svitlana,Kovalenko,Frankivsk,2009-05-28 00:00:00,380188375142,f
1264,Ivan,Pavlenko,Frankivsk,2011-08-06 00:00:00,380187309529,m
1265,Svitlana,Kovalko,Pynyani,2012-05-03 00:00:00,380591840345,f
1266,Yevhen,Nesterenko,Kyiv,2009-06-06 00:00:00,380226441065,m
1267,Svitlana,Antonenko,Odesa,2015-01-22 00:00:00,380651075345,f
1268,Ivan,Sydorenko,Sambir,2014-03-24 00:00:00,380089974910,m
1269,Daryna,Lysenko,Sambir,2014-06-13 00:00:00,380053504107,f
1270,Fedir,Yevdokymenko,Frankivsk,2008-04-07 00:00:00,380483961555,m
1271,Halyna,Romanchuko,Sambir,2008-12-09 00:00:00,380152185652,f
1272,Andrii,Danylenko,Sambir,2016-08-08 00:00:00,380160178773,m
1273,Mariia,Danylenko,Strii,2013-08-12 00:00:00,380855787903,f
1274,Andrii,Pavlenko,Kyiv,2013-08-19 00:00:00,380172381116,m
1275,Mariia,Sydorenko,Odesa,2013-01-12 00:00:00,380479112863,f
1276,Vitalii,Balanenko,Kyiv,2009-06-10 00:00:00,380466031196,m
1277,Halyna,Hrytsenko,Odesa,2011-08-07 00:00:00,380404397337,f
1278,Roman,Antonenko,Pynyani,2011-11-24 00:00:00,380923192205,m
1279,Larysa,Fedorenko,Kyiv,2007-09-10 00:00:00,380325757016,f
1280,Ivan,Lysenko,Strii,2009-05-25 00:00:00,380191358611,m
1281,Mariia,Kovalenko,Odesa,2011-01-23 00:00:00,380181373439,f
1282,Oleh,Yevdokymenko,Rivne,2012-06-01 00:00:00,380796524292,m
1283,Zhanna,Tkachenko,Strii,2010-04-25 00:00:00,380297702911,f
1284,Vitalii,Kovalenko,Frankivsk,2010-04-14 00:00:00,380700438057,m
1285,Daryna,Usenko,Pynyani,2013-05-07 00:00:00,380019651241,f
1286,Andrii,Kovalenko,Frankivsk,2009-03-19 00:00:00,380137290653,m
1287,Mariia,Fedorenko,Lviv,2012-03-18 00:00:00,380549789158,f
1288,Vitalii,Pavlenko,Pynyani,2016-02-28 00:00:00,380280831733,m
1289,Nataliia,Ivanchenko,Frankivsk,2013-09-15 00:00:00,380938342266,f
1290,Yevhen,Melko,Lviv,2014-01-24 00:00:00,380091402077,m
1291,Halyna,Melko,Odesa,2013-10-14 00:00:00,380477290934,f
1292,Ivan,Pavlenko,Lviv,2012-10-12 00:00:00,380194002335,m
1293,Nataliia,Fedorenko,Strii,2008-05-11 00:00:00,380807225702,f
1294,Bohdan,Bilenko,Odesa,2010-02-24 00:00:00,380717247528,m
1295,Zhanna,Tkachenko,Pynyani,2007-01-30 00:00:00,380093909171,f
1296,Pavlo,Usenko,Odesa,2010-07-22 00:00:00,380093456425,m
1297,Larysa,Melko,Lviv,2007-06-21 00:00:00,380837142858,f
1298,Bohdan,Lysenko,Lviv,2014-06-05 00:00:00,380050027517,m
1299,Kateryna,Pavlenko,Lviv,2016-02-15 00:00:00,380715808945,f
1300,Yevhen,Romanchuko,Strii,2011-08-12 00:00:00,380341529066,m
1301,Veronika,Tkachenko,Frankivsk,2014-02-03 00:00:00,380122258645,f
1302,Vitalii,Pavlenko,Odesa,2013-10-11 00:00:00,380786614668,m
1303,Daryna,Oleksiyenko,Pynyani,2015-03-26 00:00:00,380676370993,f
1304,Oleh,Kovalenko,Lviv,2010-06-01 00:00:00,380662914563,m
1305,Halyna,Yevdokymenko,Strii,2014-09-16 00:00:00,380334930758,f
1306,Yevhen,Tkachenko,Pynyani,2007-02-02 00:00:00,380382514263,m
1307,Veronika,Lysenko,Odesa,2010-11-21 00:00:00,380294003527,f
1308,Roman,Balanenko,Frankivsk,2014-10-11 00:00:00,380334421907,m
1309,Larysa,Nesterenko,Frankivsk,2014-12-22 00:00:00,380997078094,f
1310,Vitalii,Vasylchenko,Frankivsk,2009-07-21 00:00:00,380070801427,m
1311,Halyna,Tkachenko,Pynyani,2012-06-13 00:00:00,380845271693,f
1312,Vitalii,Oleksiyenko,Kyiv,2012-05-24 00:00:00,380160353169,m
1313,Mariia,Sydorenko,Odesa,2014-01-05 00:00:00,380252738515,f
1314,Andrii,Nesterenko,Frankivsk,2011-01-14 00:00:00,380513395334,m
1315,Svitlana,Kovalenko,Sambir,2013-03-25 00:00:00,380343177646,f
1316,Ivan,Usenko,Kyiv,2008-07-06 00:00:00,380536949390,m
1317,Veronika,Kovalenko,Rivne,2016-12-29 00:00:00,380958909462,f
1318,Vitalii,Lysenko,Strii,2016-01-21 00:00:00,380878031322,m
1319,Nataliia,Antonenko,Sambir,2015-09-30 00:00:00,380854205960,f
1320,Bohdan,Sydorenko,Kyiv,2015-12-05 00:00:00,380947064597,m
1321,Larysa,Bilenko,Kyiv,2013-09-01 00:00:00,380591743092,f
1322,Vitalii,Romanchuko,Strii,2008-01-30 00:00:00,380290095041,m
1323,Nataliia,Lysenko,Sambir,2013-03-23 00:00:00,380505572793,f
1324,Vitalii,Oleksiyenko,Strii,2011-04-08 00:00:00,380862620759,m
1325,Larysa,Tkachenko,Rivne,2007-03-18 00:00:00,380144913225,f
1326,Oleh,Vasylchenko,Lviv,2014-10-08 00:00:00,380801293596,m
1327,Larysa,Nesterenko,Frankivsk,2016-09-16 00:00:00,380444386212,f
1328,Oleh,Hrytsenko,Pynyani,2016-07-28 00:00:00,380651389970,m
1329,Larysa,Yevdokymenko,Lviv,2016-05-26 00:00:00,380139735918,f
1330,Bohdan,Ivanchenko,Lviv,2007-10-25 00:00:00,380592931043,m
1331,Mariia,Usenko,Lviv,2014-04-12 00:00:00,380102769976,f
1332,Vitalii,Pavlenko,Strii,2015-02-28 00:00:00,380727363946,m
1333,Mariia,Romanchuko,Odesa,2013-06-03 00:00:00,380700874311,f
1334,Vitalii,Kovalenko,Odesa,2014-03-16 00:00:00,380797140891,m
1335,Larysa,Oleksiyenko,Rivne,2015-02-28 00:00:00,380127326893,f
1336,Oleh,Antonenko,Frankivsk,2014-08-03 00:00:00,380120979454,m
1337,Svitlana,Pavlenko,Strii,2012-05-13 00:00:00,380493737653,f
1338,Oleh,Melko,Strii,2008-09-02 00:00:00,380185275503,m
1339,Veronika,Balanenko,Sambir,2014-05-31 00:00:00,380406541433,f
1340,Vitalii,Usenko,Odesa,2013-03-06 00:00:00,380549672904,m
1341,Mariia,Danylenko,Pynyani,2008-10-27 00:00:00,380458593659,f
1342,Fedir,Yevdokymenko,Pynyani,2014-08-19 00:00:00,380867885152,m
1343,Veronika,Usenko,Strii,2008-05-15 00:00:00,380628050716,f
1344,Pavlo,Sydorenko,Lviv,2012-07-28 00:00:00,380847093677,m
1345,Zhanna,Romanchuko,Lviv,2012-12-01 00:00:00,380596123423,f
1346,Ivan,Tkachenko,Rivne,2012-10-09 00:00:00,380122815984,m
1347,Daryna,Pavlenko,Lviv,2011-12-22 00:00:00,380634588036,f
1348,Pavlo,Kovalenko,Lviv,2015-01-18 00:00:00,380258662157,m
1349,Kateryna,Ivanchenko,Sambir,2015-01-09 00:00:00,380544275223,f
1350,Bohdan,Vasylchenko,Lviv,2007-08-23 00:00:00,380582136390,m
1351,Kateryna,Antonenko,Kyiv,2013-01-15 00:00:00,380972739573,f
1352,Bohdan,Antonenko,Odesa,2007-12-19 00:00:00,380195403010,m
1353,Kateryna,Romanchuko,Rivne,2010-11-09 00:00:00,380510396870,f
1354,Ivan,Romanchuko,Kyiv,2014-02-09 00:00:00,380406789424,m
1355,Veronika,Melko,Pynyani,2008-06-25 00:00:00,380054899848,f
1356,Ivan,Fedorenko,Sambir,2015-07-29 00:00:00,380330234228,m
1357,Zhanna,Balanenko,Frankivsk,2008-11-18 00:00:00,380036849921,f
1358,Vitalii,Hrytsenko,Rivne,2013-10-01 00:00:00,380266430320,m
1359,Larysa,Fedorenko,Kyiv,2015-08-07 00:00:00,380324964553,f
1360,Bohdan,Antonenko,Odesa,2010-06-25 00:00:00,380950132006,m
1361,Veronika,Yevdokymenko,Rivne,2012-02-24 00:00:00,380842872760,f
1362,Vitalii,Vasylchenko,Kyiv,2013-12-28 00:00:00,380966924284,m
1363,Halyna,Lysenko,Sambir,2008-02-29 00:00:00,380131156065,f
1364,Roman,Lysenko,Lviv,2008-07-16 00:00:00,380886060497,m
1365,Nataliia,Kovalko,Kyiv,2008-03-10 00:00:00,380082995374,f
1366,Yevhen,Antonenko,Sambir,2016-06-12 00:00:00,380209621319,m
1367,Mariia,Romanchuko,Kyiv,2007-02-22 00:00:00,380602268568,f
1368,Yevhen,Balanenko,Lviv,2007-11-27 00:00:00,380587269451,m
1369,Halyna,Lysenko,Sambir,2011-04-29 00:00:00,380249536442,f
1370,Roman,Kovalenko,Rivne,2007-05-30 00:00:00,380546664679,m
1371,Daryna,Bilenko,Lviv,2016-09-09 00:00:00,380131389664,f
1372,Bohdan,Hrytsenko,Odesa,2014-04-15 00:00:00,380448502077,m
1373,Daryna,Oleksiyenko,Pynyani,2014-04-25 00:00:00,380601890996,f
1374,Fedir,Kovalko,Lviv,2012-08-19 00:00:00,380132713945,m
1375,Svitlana,Bilenko,Frankivsk,2007-11-22 00:00:00,380765087577,f
1376,Bohdan,Danylenko,Pynyani,2009-10-06 00:00:00,380541110146,m
1377,Svitlana,Nesterenko,Lviv,2008-08-18 00:00:00,380123581750,f
1378,Ivan,Hrytsenko,Lviv,2015-09-01 00:00:00,380754297692,m
1379,Veronika,Ivanchenko,Odesa,2008-05-04 00:00:00,380473210504,f
1380,Yevhen,Pavlenko,Odesa,2011-05-14 00:00:00,380306528072,m
1381,Zhanna,Lysenko,Sambir,2012-06-06 00:00:00,380457267836,f
1382,Oleh,Kovalko,Pynyani,2013-08-14 00:00:00,380188111973,m
1383,Veronika,Balanenko,Pynyani,2009-01-17 00:00:00,380519882420,f
1384,Bohdan,Kovalko,Frankivsk,2007-01-19 00:00:00,380505472851,m
1385,Larysa,Antonenko,Kyiv,2009-07-02 00:00:00,380391312394,f
1386,Pavlo,Romanchuko,Frankivsk,2009-02-16 00:00:00,380882116038,m
1387,Nataliia,Melko,Kyiv,2009-04-28 00:00:00,380248347166,f
1388,Ivan,Danylenko,Lviv,2008-05-29 00:00:00,380042134028,m
1389,Veronika,Hrytsenko,Frankivsk,2008-01-23 00:00:00,380722304309,f
1390,Pavlo,Vasylchenko,Kyiv,2014-07-13 00:00:00,380891053052,m
1391,Veronika,Danylenko,Frankivsk,2016-12-25 00:00:00,380071891129,f
1392,Bohdan,Bilenko,Frankivsk,2008-02-20 00:00:00,380455103305,m
1393,Zhanna,Usenko,Rivne,2010-11-10 00:00:00,380464023966,f
1394,Ivan,Usenko,Lviv,2014-09-04 00:00:00,380596178199,m
1395,Kateryna,Lysenko,Odesa,2007-11-28 00:00:00,380666820639,f
1396,Andrii,Usenko,Strii,2011-08-30 00:00:00,380111323461,m
1397,Zhanna,Vasylchenko,Frankivsk,2008-07-13 00:00:00,380722557964,f
1398,Ivan,Pavlenko,Rivne,2016-12-13 00:00:00,380602569517,m
1399,Larysa,Balanenko,Strii,2015-07-23 00:00:00,380477712977,f
1400,Bohdan,Bilenko,Pynyani,2014-03-10 00:00:00,380126040056,m
1401,Mariia,Melko,Odesa,2014-04-17 00:00:00,380117886860,f
1402,Ivan,Balanenko,Sambir,2016-04-05 00:00:00,380616553851,m
1403,Kateryna,Fedorenko,Kyiv,2016-01-24 00:00:00,380533850541,f
1404,Ivan,Hrytsenko,Sambir,2015-02-01 00:00:00,380570295860,m
1405,Kateryna,Nesterenko,Pynyani,2012-07-28 00:00:00,380297320831,f
1406,Ivan,Pavlenko,Kyiv,2011-09-05 00:00:00,380362662609,m
1407,Halyna,Hrytsenko,Odesa,2012-03-19 00:00:00,380678993980,f
1408,Andrii,Danylenko,Lviv,2016-06-20 00:00:00,380639040594,m
1409,Svitlana,Romanchuko,Strii,2010-10-28 00:00:00,380928203934,f
1410,Bohdan,Ivanchenko,Frankivsk,2015-05-26 00:00:00,380288457633,m
1411,Veronika,Ivanchenko,Pynyani,2015-12-09 00:00:00,380257837338,f
1412,Bohdan,Nesterenko,Rivne,2008-03-23 00:00:00,380519653095,m
1413,Halyna,Danylenko,Pynyani,2014-11-07 00:00:00,380800302602,f
1414,Bohdan,Usenko,Frankivsk,2013-01-13 00:00:00,380693131497,m
1415,Daryna,Oleksiyenko,Frankivsk,2010-11-18 00:00:00,380248337694,f
1416,Vitalii,Fedorenko,Strii,2010-05-03 00:00:00,380147415981,m
1417,Halyna,Antonenko,Strii,2008-01-25 00:00:00,380759826135,f
1418,Pavlo,Sydorenko,Frankivsk,2015-08-23 00:00:00,380370522487,m
1419,Veronika,Vasylchenko,Strii,2007-07-18 00:00:00,380908824048,f
